id,name,cuisine,mealType,servings,difficulty,totalTimeMinutes,ingredientsCount,stepsCount,calories,protein,carbs,fat,fiber,equipment,dietTags,variantGroup,variantType
"mfr-turkey-meatball-marinara-cf","Turkey Meatballs in Marinara — Calorie-Friendly","Italian-American","dinner","4","easy","45","7","2","385","40","25","15","5","oven","high-protein;dairy-free","mfr-turkey-meatball-marinara","calorie-friendly"
"mfr-turkey-meatball-marinara-pf","Turkey Meatballs in Marinara — Protein-Boosted","Italian-American","dinner","4","easy","45","8","2","655","54","57","21","5","oven","high-protein;dairy-free","mfr-turkey-meatball-marinara","protein-friendly"
"mfr-bbq-chicken-stuffed-sweet-potato","BBQ Chicken Stuffed Sweet Potato","American","dinner","2","easy","60","8","3","545","38","82","7","14","oven","high-protein;gluten-free;dairy-free","mfr-bbq-chicken-stuffed-sweet-potato","original"
"mfr-bbq-chicken-stuffed-sweet-potato-cf","BBQ Chicken Stuffed Sweet Potato — Calorie-Friendly","American","dinner","2","easy","60","7","2","453","38","66","6","14","oven","high-protein;gluten-free;dairy-free","mfr-bbq-chicken-stuffed-sweet-potato","calorie-friendly"
"mfr-bbq-chicken-stuffed-sweet-potato-pf","BBQ Chicken Stuffed Sweet Potato — Protein-Boosted","American","dinner","2","easy","60","8","2","671","56","91","9","20","oven","high-protein;gluten-free","mfr-bbq-chicken-stuffed-sweet-potato","protein-friendly"
"mfr-salmon-asparagus-sheet-pan","Salmon and Asparagus Sheet Pan","American","dinner","2","easy","20","8","3","376","32","11","24","5","oven","high-protein;gluten-free;dairy-free","mfr-salmon-asparagus-sheet-pan","original"
"mfr-salmon-asparagus-sheet-pan-cf","Salmon and Asparagus Sheet Pan — Calorie-Friendly","American","dinner","2","easy","20","7","1","316","32","13","17","7","oven","high-protein;gluten-free;dairy-free","mfr-salmon-asparagus-sheet-pan","calorie-friendly"
"mfr-salmon-asparagus-sheet-pan-pf","Salmon and Asparagus Sheet Pan — Protein-Boosted","American","dinner","2","easy","20","8","2","495","56","11","27","5","oven","high-protein;gluten-free;dairy-free","mfr-salmon-asparagus-sheet-pan","protein-friendly"
"mfr-beef-veggie-stir-fry","Ginger Beef and Broccoli Stir-Fry","American-Asian","dinner","2","easy","20","11","4","625","38","58","27","5","stovetop","high-protein;dairy-free","mfr-beef-veggie-stir-fry","original"
"mfr-beef-veggie-stir-fry-cf","Ginger Beef and Broccoli Stir-Fry — Calorie-Friendly","American-Asian","dinner","2","easy","20","8","1","475","38","58","13","7","stovetop","high-protein;dairy-free","mfr-beef-veggie-stir-fry","calorie-friendly"
"mfr-beef-veggie-stir-fry-pf","Ginger Beef and Broccoli Stir-Fry — Protein-Boosted","American-Asian","dinner","2","easy","20","9","1","770","54","63","31","7","stovetop","high-protein;dairy-free","mfr-beef-veggie-stir-fry","protein-friendly"
"mfr-chicken-caesar-wrap","High-Protein Chicken Caesar Wrap","American","lunch","2","easy","20","10","4","481","44","37","18","3","stovetop","high-protein","mfr-chicken-caesar-wrap","original"
"mfr-chicken-caesar-wrap-cf","High-Protein Chicken Caesar Wrap — Calorie-Friendly","American","lunch","2","easy","20","8","1","302","42","10","12","2","stovetop","high-protein;gluten-free","mfr-chicken-caesar-wrap","calorie-friendly"
"mfr-chicken-caesar-wrap-pf","High-Protein Chicken Caesar Wrap — Protein-Boosted","American","lunch","2","easy","20","9","2","638","62","42","23","3","stovetop","high-protein","mfr-chicken-caesar-wrap","protein-friendly"
"mfr-shrimp-garlic-pasta","Shrimp Scampi Pasta","Italian-American","dinner","2","easy","20","10","3","517","36","55","17","3","stovetop","high-protein;dairy-free","mfr-shrimp-garlic-pasta","original"
"mfr-shrimp-garlic-pasta-cf","Shrimp Scampi Pasta — Calorie-Friendly","Italian-American","dinner","2","easy","20","8","1","386","36","36","11","4","stovetop","high-protein;dairy-free","mfr-shrimp-garlic-pasta","calorie-friendly"
"mfr-shrimp-garlic-pasta-pf","Shrimp Scampi Pasta — Protein-Boosted","Italian-American","dinner","2","easy","20","8","1","639","54","72","18","7","stovetop","high-protein;dairy-free","mfr-shrimp-garlic-pasta","protein-friendly"
"mfr-chicken-burrito-bowl","Cilantro Lime Chicken Burrito Bowl","American","dinner","2","easy","30","12","4","544","45","66","10","12","stovetop","high-protein;gluten-free;dairy-free","mfr-chicken-burrito-bowl","original"
"mfr-chicken-burrito-bowl-cf","Cilantro Lime Chicken Burrito Bowl — Calorie-Friendly","American","dinner","2","easy","30","11","1","444","45","52","7","13","stovetop","high-protein;gluten-free;dairy-free","mfr-chicken-burrito-bowl","calorie-friendly"
"mfr-chicken-burrito-bowl-pf","Cilantro Lime Chicken Burrito Bowl — Protein-Boosted","American","dinner","2","easy","30","10","1","680","64","77","13","18","stovetop","high-protein;gluten-free","mfr-chicken-burrito-bowl","protein-friendly"
"mfr-tuna-white-bean-pasta","Tuna and White Bean Pasta Salad","Mediterranean","lunch","2","easy","20","10","3","577","35","72","17","11","stovetop","high-protein;dairy-free","mfr-tuna-white-bean-pasta","original"
"mfr-tuna-white-bean-pasta-cf","Tuna and White Bean Pasta Salad — Calorie-Friendly","Mediterranean","lunch","2","easy","20","8","1","513","35","74","11","12","stovetop","high-protein;dairy-free","mfr-tuna-white-bean-pasta","calorie-friendly"
"mfr-tuna-white-bean-pasta-pf","Tuna and White Bean Pasta Salad — Protein-Boosted","Mediterranean","lunch","2","easy","20","8","1","707","52","91","18","16","stovetop","high-protein;dairy-free","mfr-tuna-white-bean-pasta","protein-friendly"
"mfr-ground-turkey-veggie-skillet","Ground Turkey Veggie Skillet","American","dinner","3","easy","20","10","3","317","31","15","15","4","stovetop","high-protein;gluten-free;dairy-free","mfr-ground-turkey-veggie-skillet","original"
"mfr-ground-turkey-veggie-skillet-cf","Ground Turkey Veggie Skillet — Calorie-Friendly","American","dinner","3","easy","20","9","1","266","30","18","9","5","stovetop","high-protein;gluten-free;dairy-free","mfr-ground-turkey-veggie-skillet","calorie-friendly"
"mfr-ground-turkey-veggie-skillet-pf","Ground Turkey Veggie Skillet — Protein-Boosted","American","dinner","3","easy","20","9","2","428","45","23","17","7","stovetop","high-protein;gluten-free;dairy-free","mfr-ground-turkey-veggie-skillet","protein-friendly"
"mfr-chickpea-avocado-salad-wrap","Chickpea Avocado Salad Wrap","American","lunch","2","easy","5","9","3","528","18","69","24","18","no-kitchen","vegan;high-protein","mfr-chickpea-avocado-salad-wrap","original"
"mfr-chickpea-avocado-salad-wrap-cf","Chickpea Avocado Salad Wrap — Calorie-Friendly","American","lunch","2","easy","5","8","1","308","17","41","12","16","no-kitchen","vegan;high-protein;gluten-free","mfr-chickpea-avocado-salad-wrap","calorie-friendly"
"mfr-chickpea-avocado-salad-wrap-pf","Chickpea Avocado Salad Wrap — Protein-Boosted","American","lunch","2","easy","5","8","1","680","31","85","28","24","no-kitchen","vegetarian;high-protein","mfr-chickpea-avocado-salad-wrap","protein-friendly"
"mfr-honey-garlic-chicken-thighs","Honey Garlic Baked Chicken Thighs","American","dinner","4","easy","45","8","4","498","28","63","14","1","oven","high-protein;gluten-free;dairy-free","mfr-honey-garlic-chicken-thighs","original"
"mfr-honey-garlic-chicken-thighs-cf","Honey Garlic Baked Chicken Thighs — Calorie-Friendly","American","dinner","4","easy","35","7","2","365","38","44","5","1","oven","high-protein;gluten-free;dairy-free","mfr-honey-garlic-chicken-thighs","calorie-friendly"
"mfr-honey-garlic-chicken-thighs-pf","Honey Garlic Baked Chicken Thighs — Protein-Boosted","American","dinner","4","easy","45","7","2","612","45","68","18","3","oven","high-protein;gluten-free;dairy-free","mfr-honey-garlic-chicken-thighs","protein-friendly"
"mfr-lemon-herb-cod","Lemon Herb Baked Cod with Roasted Veg","American","dinner","2","easy","25","8","3","395","36","14","23","6","oven","high-protein;gluten-free;dairy-free","mfr-lemon-herb-cod","original"
"mfr-lemon-herb-cod-cf","Lemon Herb Baked Cod — Calorie-Friendly","American","dinner","2","easy","25","8","1","336","36","16","17","8","oven","high-protein;gluten-free;dairy-free","mfr-lemon-herb-cod","calorie-friendly"
"mfr-lemon-herb-cod-pf","Lemon Herb Baked Cod — Protein-Boosted","American","dinner","2","easy","25","7","1","519","58","12","29","5","oven","high-protein;gluten-free;dairy-free","mfr-lemon-herb-cod","protein-friendly"
"mfr-beef-lettuce-cups","Asian-Style Ground Beef Lettuce Cups","Asian-American","dinner","2","easy","15","10","3","518","38","17","35","2","stovetop","high-protein;gluten-free;dairy-free","mfr-beef-lettuce-cups","original"
"mfr-beef-lettuce-cups-cf","Asian-Style Ground Beef Lettuce Cups — Calorie-Friendly","Asian-American","dinner","2","easy","15","9","1","346","38","16","14","2","stovetop","high-protein;gluten-free;dairy-free","mfr-beef-lettuce-cups","calorie-friendly"
"mfr-beef-lettuce-cups-pf","Asian-Style Ground Beef Lettuce Cups — Protein-Boosted","Asian-American","dinner","2","easy","15","9","1","683","54","22","43","4","stovetop","high-protein;gluten-free;dairy-free","mfr-beef-lettuce-cups","protein-friendly"
"mfr-egg-veggie-fried-rice","Egg and Vegetable Fried Brown Rice","Asian","dinner","2","easy","15","8","4","472","19","66","15","7","stovetop","vegetarian;high-protein;dairy-free","mfr-egg-veggie-fried-rice","original"
"mfr-egg-veggie-fried-rice-cf","Egg and Vegetable Fried Brown Rice — Calorie-Friendly","Asian","dinner","2","easy","15","8","1","385","17","65","8","9","stovetop","vegetarian;high-protein;dairy-free","mfr-egg-veggie-fried-rice","calorie-friendly"
"mfr-egg-veggie-fried-rice-pf","Egg and Vegetable Fried Brown Rice — Protein-Boosted","Asian","dinner","2","easy","15","8","1","599","32","73","21","9","stovetop","vegetarian;high-protein;dairy-free","mfr-egg-veggie-fried-rice","protein-friendly"
"mfr-turkey-stuffed-zucchini","Turkey and Quinoa Stuffed Zucchini Boats","American","dinner","2","easy","40","9","4","419","37","25","21","5","oven","high-protein;gluten-free;dairy-free","mfr-turkey-stuffed-zucchini","original"
"mfr-turkey-stuffed-zucchini-cf","Turkey and Quinoa Stuffed Zucchini Boats — Calorie-Friendly","American","dinner","2","easy","40","8","1","319","35","24","10","5","oven","high-protein;gluten-free;dairy-free","mfr-turkey-stuffed-zucchini","calorie-friendly"
"mfr-turkey-stuffed-zucchini-pf","Turkey and Quinoa Stuffed Zucchini Boats — Protein-Boosted","American","dinner","2","easy","40","9","1","543","51","26","26","5","oven","high-protein;gluten-free","mfr-turkey-stuffed-zucchini","protein-friendly"
"mfr-salmon-grain-bowl","Honey-Dijon Salmon Grain Bowl","American","dinner","2","easy","25","9","4","573","37","53","24","8","stovetop","high-protein;gluten-free;dairy-free","mfr-salmon-grain-bowl","original"
"mfr-salmon-grain-bowl-cf","Honey-Dijon Salmon Grain Bowl — Calorie-Friendly","American","dinner","2","easy","25","8","1","470","37","50","17","9","stovetop","high-protein;gluten-free;dairy-free","mfr-salmon-grain-bowl","calorie-friendly"
"mfr-salmon-grain-bowl-pf","Honey-Dijon Salmon Grain Bowl — Protein-Boosted","American","dinner","2","easy","25","8","1","721","54","69","26","12","stovetop","high-protein;gluten-free;dairy-free","mfr-salmon-grain-bowl","protein-friendly"
"mfr-white-chicken-chili","White Chicken Chili","American","dinner","4","easy","35","12","4","378","45","38","7","10","stovetop","high-protein;gluten-free","mfr-white-chicken-chili","original"
"mfr-white-chicken-chili-cf","White Chicken Chili — Calorie-Friendly","American","dinner","4","easy","35","10","1","347","45","38","4","10","stovetop","high-protein;gluten-free","mfr-white-chicken-chili","calorie-friendly"
"mfr-white-chicken-chili-pf","White Chicken Chili — Protein-Boosted","American","dinner","4","easy","35","10","2","506","62","50","9","13","stovetop","high-protein;gluten-free","mfr-white-chicken-chili","protein-friendly"
"mfr-spinach-feta-frittata","Spinach and Feta Frittata","Mediterranean","dinner","4","easy","35","9","5","282","21","5","21","1","oven","vegetarian;high-protein;gluten-free","mfr-spinach-feta-frittata","original"
"mfr-spinach-feta-frittata-cf","Spinach and Feta Frittata — Calorie-Friendly","Mediterranean","dinner","4","easy","35","8","1","201","17","5","13","2","oven","vegetarian;high-protein;gluten-free","mfr-spinach-feta-frittata","calorie-friendly"
"mfr-spinach-feta-frittata-pf","Spinach and Feta Frittata — Protein-Boosted","Mediterranean","dinner","4","easy","35","8","1","370","32","8","24","1","oven","vegetarian;high-protein;gluten-free","mfr-spinach-feta-frittata","protein-friendly"
"mfr-pulled-chicken-sweet-potato","Smoky Pulled Chicken Sweet Potato Bowl","American","dinner","3","easy","40","10","3","407","38","51","7","6","stovetop","high-protein;gluten-free;dairy-free","mfr-pulled-chicken-sweet-potato","original"
"mfr-pulled-chicken-sweet-potato-cf","Smoky Pulled Chicken Sweet Potato Bowl — Calorie-Friendly","American","dinner","3","easy","40","9","1","387","38","51","4","6","stovetop","high-protein;gluten-free;dairy-free","mfr-pulled-chicken-sweet-potato","calorie-friendly"
"mfr-pulled-chicken-sweet-potato-pf","Smoky Pulled Chicken Sweet Potato Bowl — Protein-Boosted","American","dinner","3","easy","40","9","1","511","54","62","9","12","stovetop","high-protein;gluten-free","mfr-pulled-chicken-sweet-potato","protein-friendly"
"mfr-chickpea-spinach-curry","Chickpea and Spinach Curry","Indian","dinner","4","easy","25","13","4","467","21","76","12","15","stovetop","vegan;high-protein;gluten-free;dairy-free","mfr-chickpea-spinach-curry","original"
"mfr-chickpea-spinach-curry-cf","Chickpea and Spinach Curry — Calorie-Friendly","Indian","dinner","4","easy","25","11","1","376","21","73","6","15","stovetop","vegan;high-protein;gluten-free;dairy-free","mfr-chickpea-spinach-curry","calorie-friendly"
"mfr-chickpea-spinach-curry-pf","Chickpea and Spinach Curry — Protein-Boosted","Indian","dinner","4","easy","30","11","3","554","42","77","13","15","stovetop","high-protein;gluten-free;dairy-free","mfr-chickpea-spinach-curry","protein-friendly"
"mfr-pesto-chicken-caprese","Pesto Chicken Caprese","Italian","dinner","2","easy","25","8","5","420","50","6","20","1","stovetop","gluten-free;high-protein","mfr-pesto-chicken-caprese","original"
"mfr-pesto-chicken-caprese-cf","Pesto Chicken Caprese — Calorie-Friendly","Italian","dinner","2","easy","25","9","4","310","48","8","10","2","stovetop","gluten-free;high-protein","mfr-pesto-chicken-caprese","calorie-friendly"
"mfr-pesto-chicken-caprese-pf","Pesto Chicken Caprese — Protein-Friendly","Italian","dinner","2","easy","25","8","3","520","66","7","22","1","stovetop","gluten-free;high-protein","mfr-pesto-chicken-caprese","protein-friendly"
"mfr-shrimp-tacos-cabbage-slaw","Lime Shrimp Tacos with Cabbage Slaw","American","dinner","3","easy","18","11","5","430","30","48","13","6","stovetop","gluten-free;high-protein","mfr-shrimp-tacos-cabbage-slaw","original"
"mfr-shrimp-tacos-cabbage-slaw-cf","Lime Shrimp Tacos with Cabbage Slaw — Calorie-Friendly","American","dinner","3","easy","18","9","4","290","28","22","8","5","stovetop","gluten-free;high-protein","mfr-shrimp-tacos-cabbage-slaw","calorie-friendly"
"mfr-shrimp-tacos-cabbage-slaw-pf","Lime Shrimp Tacos with Cabbage Slaw — Protein-Friendly","American","dinner","3","easy","18","9","4","520","42","60","13","11","stovetop","gluten-free;high-protein","mfr-shrimp-tacos-cabbage-slaw","protein-friendly"
"mfr-ground-beef-sweet-potato-bowl","Smoky Ground Beef and Sweet Potato Bowl","American","dinner","4","easy","35","10","5","480","32","48","17","9","oven;stovetop","gluten-free;high-protein;dairy-free","mfr-ground-beef-sweet-potato-bowl","original"
"mfr-ground-beef-sweet-potato-bowl-cf","Smoky Ground Beef and Sweet Potato Bowl — Calorie-Friendly","American","dinner","4","easy","35","10","4","360","30","40","10","10","oven;stovetop","gluten-free;high-protein;dairy-free","mfr-ground-beef-sweet-potato-bowl","calorie-friendly"
"mfr-ground-beef-sweet-potato-bowl-pf","Smoky Ground Beef and Sweet Potato Bowl — Protein-Friendly","American","dinner","4","easy","35","10","4","560","48","48","22","9","oven;stovetop","gluten-free;high-protein;dairy-free","mfr-ground-beef-sweet-potato-bowl","protein-friendly"
"mfr-tofu-veggie-stir-fry","Crispy Tofu and Vegetable Stir-Fry","Asian","dinner","3","easy","25","11","5","380","22","52","10","5","stovetop","vegan;high-protein;dairy-free","mfr-tofu-veggie-stir-fry","original"
"mfr-tofu-veggie-stir-fry-cf","Crispy Tofu and Vegetable Stir-Fry — Calorie-Friendly","Asian","dinner","3","easy","25","9","4","260","22","22","9","7","stovetop","vegan;high-protein;dairy-free","mfr-tofu-veggie-stir-fry","calorie-friendly"
"mfr-tofu-veggie-stir-fry-pf","Crispy Tofu and Vegetable Stir-Fry — Protein-Friendly","Asian","dinner","3","easy","25","10","4","480","34","56","14","8","stovetop","vegan;high-protein;dairy-free","mfr-tofu-veggie-stir-fry","protein-friendly"
"mfr-salmon-black-bean-tacos","Salmon and Black Bean Tacos","American","dinner","2","easy","20","11","5","520","40","46","20","10","stovetop","gluten-free;high-protein;dairy-free","mfr-salmon-black-bean-tacos","original"
"mfr-salmon-black-bean-tacos-cf","Salmon and Black Bean Tacos — Calorie-Friendly","American","dinner","2","easy","20","10","3","360","40","22","12","7","stovetop","gluten-free;high-protein","mfr-salmon-black-bean-tacos","calorie-friendly"
